,Key variable: unique archived identifier,Rounded dwelling weight for 2 year Physical Survey sample,aagph1516,Tenure with vacancy,tenure4x,tenure2x,vacantx,gorEHS,region3x,govreg1
11291,16170033167,548,578,private rented - occupied,2,1,1,2,1,1
11292,16170033168,2497,2507,owner occupied - occupied,1,1,1,6,3,2
11293,16170033169,912,914,owner occupied - occupied,1,1,1,9,2,4
11294,16170033171,4442,4445,owner occupied - occupied,1,1,1,10,3,4
11295,16170033172,2117,2117,owner occupied - occupied,1,1,1,5,3,2
11296,16170033174,521,526,housing association - occupied,4,2,1,2,1,1
11297,16170033177,658,658,local authority - occupied,3,2,1,8,2,3
11298,16170033181,1304,1312,housing association - occupied,4,2,1,5,3,2
11299,16170033191,455,460,housing association - occupied,4,2,1,2,1,1
11300,16170033192,1884,1903,housing association - occupied,4,2,1,2,1,1
11301,16170033196,3326,3326,owner occupied - occupied,1,1,1,5,3,2
11302,16170033204,1731,1736,owner occupied - occupied,1,1,1,9,2,4
11303,16170033207,1729,1730,owner occupied - occupied,1,1,1,10,3,4
11304,16170033211,2157,2163,owner occupied - occupied,1,1,1,9,2,4
11305,16170033213,5118,5118,local authority - occupied,3,2,1,4,1,1
11306,16170033215,486,486,housing association - occupied,4,2,1,9,2,4
11307,16170033218,812,815,owner occupied - occupied,1,1,1,6,3,2
11308,16170033219,1294,1294,owner occupied - occupied,1,1,1,4,1,1
11309,16170033220,2275,2282,housing association - occupied,4,2,1,10,3,4
11310,16170033229,986,986,local authority - occupied,3,2,1,10,3,4
11311,16170033230,1838,1838,owner occupied - occupied,1,1,1,4,1,1
11312,16170033231,5857,5857,owner occupied - occupied,1,1,1,9,2,4
11313,16170033234,895,898,housing association - occupied,4,2,1,10,3,4
11314,16170033235,2888,2899,owner occupied - occupied,1,1,1,6,3,2
11315,16170033247,742,742,local authority - occupied,3,2,1,8,2,3
11316,16170033249,3353,3362,owner occupied - occupied,1,1,1,9,2,4
11317,16170033253,823,832,housing association - occupied,4,2,1,9,2,4
11318,16170033258,571,602,private rented - occupied,2,1,1,2,1,1
11319,16170033260,1672,1742,private rented - occupied,2,1,1,7,3,4
11320,16170033266,487,496,local authority - occupied,3,2,1,7,3,4
11321,16170033270,2953,2953,owner occupied - occupied,1,1,1,9,2,4
11322,16170033271,368,368,local authority - occupied,3,2,1,4,1,1
11323,16170033275,990,1014,private rented - occupied,2,1,1,1,1,1
11324,16170033280,3056,3102,private rented - occupied,2,1,1,10,3,4
11325,16170033281,2996,3007,owner occupied - occupied,1,1,1,7,3,4
11326,16170033282,1031,1031,owner occupied - occupied,1,1,1,9,2,4
11327,16170033284,2687,2748,owner occupied - occupied,1,1,1,2,1,1
11328,16170033285,3933,3935,owner occupied - occupied,1,1,1,10,3,4
11329,16170033291,729,729,local authority - occupied,3,2,1,4,1,1
11330,16170033304,794,794,housing association - occupied,4,2,1,1,1,1
11331,16170033308,2636,2724,private rented - occupied,2,1,1,4,1,1
11332,16170033316,473,482,local authority - occupied,3,2,1,7,3,4
11333,16170033323,1382,1458,private rented - occupied,2,1,1,2,1,1
11334,16170033326,1492, ,private rented - vacant,2,1,2,2,1,1
11335,16170033333,892,919,private rented - occupied,2,1,1,4,1,1
11336,16170033340,1593,1732,private rented - occupied,2,1,1,8,2,3
11337,16170033341,1955,1955,owner occupied - occupied,1,1,1,2,1,1
11338,16170033345,2941,3305,private rented - occupied,2,1,1,9,2,4
11339,16170033362,498,498,housing association - occupied,4,2,1,2,1,1
11340,16170033366,1489,1490,owner occupied - occupied,1,1,1,2,1,1
11341,16170033373,2392,2393,owner occupied - occupied,1,1,1,2,1,1
11342,16170033378,8018,8032,owner occupied - occupied,1,1,1,8,2,3
11343,16170033381,2273,2399,private rented - occupied,2,1,1,2,1,1
11344,16170033390,941,974,housing association - occupied,4,2,1,8,2,3
11345,16170033393,1162,1165,owner occupied - occupied,1,1,1,9,2,4
11346,16170033395,420,427,local authority - occupied,3,2,1,8,2,3
11347,16170033398,895,926,housing association - occupied,4,2,1,8,2,3
11348,16170033413,603,603,housing association - occupied,4,2,1,4,1,1
11349,16170033418,1058,1062,owner occupied - occupied,1,1,1,7,3,4
11350,16170033422,615,615,local authority - occupied,3,2,1,2,1,1
11351,16170033429,2257,2383,private rented - occupied,2,1,1,2,1,1
11352,16170033432,2962,2962,owner occupied - occupied,1,1,1,4,1,1
11353,16170033438,2187,2209,owner occupied - occupied,1,1,1,8,2,3
11354,16170033439,1634,1634,owner occupied - occupied,1,1,1,4,1,1
11355,16170033444,4284,4284,housing association - occupied,4,2,1,1,1,1
11356,16170033449,4539,4539,owner occupied - occupied,1,1,1,4,1,1
11357,16170033456,2022,2027,owner occupied - occupied,1,1,1,9,2,4
11358,16170033459,3088,3089,owner occupied - occupied,1,1,1,2,1,1
11359,16170033461,1901,1902,owner occupied - occupied,1,1,1,10,3,4
11360,16170033464,588,608,local authority - occupied,3,2,1,7,3,4
11361,16170033468,1022,1022,local authority - occupied,3,2,1,5,3,2
11362,16170033469,536,557,housing association - occupied,4,2,1,4,1,1
11363,16170033471,962,972,housing association - occupied,4,2,1,2,1,1
11364,16170033473,9829,9829,owner occupied - occupied,1,1,1,4,1,1
11365,16170033476,774,801,housing association - occupied,4,2,1,8,2,3
11366,16170033480,1008,1023,local authority - occupied,3,2,1,6,3,2
11367,16170033485,1105,1105,owner occupied - occupied,1,1,1,4,1,1
11368,16170033486,1376,1380,owner occupied - occupied,1,1,1,7,3,4
11369,16170033487,653,653,housing association - occupied,4,2,1,1,1,1
11370,16170033488,444,448,housing association - occupied,4,2,1,2,1,1
11371,16170033493,347,347,local authority - occupied,3,2,1,5,3,2
11372,16170033499,2137,2137,owner occupied - occupied,1,1,1,4,1,1
11373,16170033501,1608,1616,private rented - occupied,2,1,1,1,1,1
11374,16170033506,929,960,private rented - occupied,2,1,1,4,1,1
11375,16170033507,433,487,private rented - occupied,2,1,1,9,2,4
11376,16170033509,714,721,housing association - occupied,4,2,1,9,2,4
11377,16170033514,998,1031,private rented - occupied,2,1,1,4,1,1
11378,16170033519,631,633,housing association - occupied,4,2,1,7,3,4
11379,16170033523,1586,1782,private rented - occupied,2,1,1,9,2,4
11380,16170033529,1494,1498,owner occupied - occupied,1,1,1,9,2,4
11381,16170033530,3682,3696,owner occupied - occupied,1,1,1,6,3,2
11382,16170033532,387,387,housing association - occupied,4,2,1,2,1,1
11383,16170033533,3946,3949,owner occupied - occupied,1,1,1,10,3,4
11384,16170033534,3568,3568,local authority - occupied,3,2,1,4,1,1
11385,16170033546,2489,2497,owner occupied - occupied,1,1,1,7,3,4
11386,16170033549,459,484,housing association - occupied,4,2,1,7,3,4
11387,16170033551,591,592,housing association - occupied,4,2,1,10,3,4
11388,16170033558,695,724,private rented - occupied,2,1,1,7,3,4
11389,16170033559,2633,2634,owner occupied - occupied,1,1,1,2,1,1
11390,16170033564,340,340,local authority - occupied,3,2,1,8,2,3
11391,16170033575,959,959,local authority - occupied,3,2,1,1,1,1
11392,16170033576,1365,1534,private rented - occupied,2,1,1,9,2,4
11393,16170033587,2833,2862,housing association - occupied,4,2,1,2,1,1
11394,16170033589,2014,2018,owner occupied - occupied,1,1,1,8,2,3
11395,16170033594,4930, ,owner occupied - vacant,1,1,2,7,3,4
11396,16170033600,2078,2078,owner occupied - occupied,1,1,1,4,1,1
11397,16170033601,1494, ,local authority - vacant,3,2,2,7,3,4
11398,16170033603,461,478,local authority - occupied,3,2,1,9,2,4
11399,16170033605,1562,1562,owner occupied - occupied,1,1,1,1,1,1
11400,16170033606,1473,1643,private rented - occupied,2,1,1,10,3,4
11401,16170033608,1801,1801,housing association - occupied,4,2,1,8,2,3
11402,16170033609,837,851,local authority - occupied,3,2,1,8,2,3
11403,16170033614,3607,4444,private rented - occupied,2,1,1,8,2,3
11404,16170033616,3570,3571,owner occupied - occupied,1,1,1,2,1,1
11405,16170033619,1898,1903,owner occupied - occupied,1,1,1,9,2,4
11406,16170033624,1829,1941,private rented - occupied,2,1,1,6,3,2
11407,16170033630,8727,8924,private rented - occupied,2,1,1,4,1,1
11408,16170033632,1947,2065,private rented - occupied,2,1,1,6,3,2
11409,16170033633,860,896,private rented - occupied,2,1,1,7,3,4
11410,16170033634,3079,3081,owner occupied - occupied,1,1,1,2,1,1
11411,16170033648,4287,4287,owner occupied - occupied,1,1,1,5,3,2
11412,16170033651,1337,1340,owner occupied - occupied,1,1,1,9,2,4
11413,16170033660,3119,3128,owner occupied - occupied,1,1,1,9,2,4
11414,16170033661,932,932,housing association - occupied,4,2,1,10,3,4
11415,16170033662,1052,1084,private rented - occupied,2,1,1,4,1,1
11416,16170033667,1006,1062,private rented - occupied,2,1,1,2,1,1
11417,16170033690,624,628,private rented - occupied,2,1,1,1,1,1
11418,16170033693,765,860,private rented - occupied,2,1,1,9,2,4
11419,16170033698,792,834,housing association - occupied,4,2,1,7,3,4
11420,16170033699,2891,2980,private rented - occupied,2,1,1,4,1,1
11421,16170033704,1894,1894,local authority - occupied,3,2,1,9,2,4
11422,16170033717,414,414,local authority - occupied,3,2,1,4,1,1
11423,16170033729,898,1010,private rented - occupied,2,1,1,9,2,4
11424,16170033730,759,767,housing association - occupied,4,2,1,2,1,1
11425,16170033732,4137,4137,owner occupied - occupied,1,1,1,4,1,1
11426,16170033740,2693,2693,owner occupied - occupied,1,1,1,5,3,2
11427,16170033742,649,649,housing association - occupied,4,2,1,1,1,1
11428,16170033747,923,950,private rented - occupied,2,1,1,2,1,1
11429,16170033748,1828,1828,local authority - occupied,3,2,1,5,3,2
11430,16170033750,1703,1708,owner occupied - occupied,1,1,1,9,2,4
11431,16170033753,3542,3554,owner occupied - occupied,1,1,1,7,3,4
11432,16170033763,2968,2976,owner occupied - occupied,1,1,1,9,2,4
11433,16170033776,1745,1961,private rented - occupied,2,1,1,9,2,4
11434,16170033780,571, ,local authority - vacant,3,2,2,9,2,4
11435,16170033784,4601,4856,private rented - occupied,2,1,1,2,1,1
11436,16170033786,580,605,private rented - occupied,2,1,1,7,3,4
11437,16170033794,2820,2821,owner occupied - occupied,1,1,1,2,1,1
11438,16170033814,1114,1164,private rented - occupied,2,1,1,9,2,4
11439,16170033815,7067,7086,owner occupied - occupied,1,1,1,9,2,4
11440,16170033816,1700,1700,owner occupied - occupied,1,1,1,5,3,2
11441,16170033819,410,410,housing association - occupied,4,2,1,7,3,4
11442,16170033822,1178,1452,private rented - occupied,2,1,1,8,2,3
11443,16170033824,638,638,housing association - occupied,4,2,1,2,1,1
11444,16170033832,2802,2810,owner occupied - occupied,1,1,1,9,2,4
11445,16170033833,1551,1605,housing association - occupied,4,2,1,8,2,3
11446,16170033834,435,435,local authority - occupied,3,2,1,9,2,4
11447,16170033835,682,712,private rented - occupied,2,1,1,9,2,4
11448,16170033836,2553,2637,private rented - occupied,2,1,1,4,1,1
11449,16170033839,633,635,owner occupied - occupied,1,1,1,7,3,4
11450,16170033842,3835,3835,owner occupied - occupied,1,1,1,4,1,1
11451,16170033850,1163,1308,private rented - occupied,2,1,1,9,2,4
11452,16170033854,1777,1778,owner occupied - occupied,1,1,1,10,3,4
11453,16170033861,2037,2100,private rented - occupied,2,1,1,4,1,1
11454,16170033863,2062, ,private rented - vacant,2,1,2,8,2,3
11455,16170033872,1459,1459,owner occupied - occupied,1,1,1,5,3,2
11456,16170033873,1851,1954,private rented - occupied,2,1,1,2,1,1
11457,16170033874,1471,1471,local authority - occupied,3,2,1,8,2,3
11458,16170033877,1946, ,owner occupied - vacant,1,1,2,4,1,1
11459,16170033879,609,609,local authority - occupied,3,2,1,10,3,4
11460,16170033882,2541,2551,owner occupied - occupied,1,1,1,6,3,2
11461,16170033886,1286,1340,private rented - occupied,2,1,1,7,3,4
11462,16170033887,660,660,housing association - occupied,4,2,1,2,1,1
11463,16170033888,944,949,private rented - occupied,2,1,1,1,1,1
11464,16170033900,1353,1355,owner occupied - occupied,1,1,1,8,2,3
11465,16170033901,488,505,local authority - occupied,3,2,1,9,2,4
11466,16170033903,2186,2186,owner occupied - occupied,1,1,1,5,3,2
11467,16170033906,1254,1296,private rented - occupied,2,1,1,4,1,1
11468,16170033908,526,537,housing association - occupied,4,2,1,2,1,1
11469,16170033910,652,679,private rented - occupied,2,1,1,7,3,4
11470,16170033911,1153,1153,housing association - occupied,4,2,1,1,1,1
11471,16170033912,1445,1445,housing association - occupied,4,2,1,1,1,1
11472,16170033914,1410,1410,owner occupied - occupied,1,1,1,9,2,4
11473,16170033921,677,688,local authority - occupied,3,2,1,6,3,2
11474,16170033940,2560,2567,owner occupied - occupied,1,1,1,9,2,4
11475,16170033944,606,606,local authority - occupied,3,2,1,9,2,4
11476,16170033951,1389,1394,owner occupied - occupied,1,1,1,7,3,4
11477,16170033956,592,605,local authority - occupied,3,2,1,8,2,3
11478,16170033957,845,845,owner occupied - occupied,1,1,1,4,1,1
11479,16170033959,1535,1538,owner occupied - occupied,1,1,1,8,2,3
11480,16170033962,7569,7598,owner occupied - occupied,1,1,1,6,3,2
11481,16170033966,589,589,local authority - occupied,3,2,1,8,2,3
11482,16170033968,985,1017,private rented - occupied,2,1,1,4,1,1
11483,16170033970,828,837,housing association - occupied,4,2,1,9,2,4
11484,16170033971,1599,1608,housing association - occupied,4,2,1,5,3,2
11485,16170033977,938,938,housing association - occupied,4,2,1,8,2,3
11486,16170033983,2479,2555,private rented - occupied,2,1,1,4,1,1
11487,16170033985,919,1025,private rented - occupied,2,1,1,10,3,4
11488,16170033986,438,445,local authority - occupied,3,2,1,8,2,3
11489,16170033989,821,857,private rented - occupied,2,1,1,9,2,4
11490,16170033991,553,553,housing association - occupied,4,2,1,7,3,4
11491,16170033996,1100,1103,housing association - occupied,4,2,1,10,3,4
11492,16170034012,1508,1681,private rented - occupied,2,1,1,10,3,4
11493,16170034017,886,886,local authority - occupied,3,2,1,5,3,2
11494,16170034018,917,917,housing association - occupied,4,2,1,9,2,4
11495,16170034023,4147,4150,owner occupied - occupied,1,1,1,10,3,4
11496,16170034026,962,990,private rented - occupied,2,1,1,2,1,1
11497,16170034028,593,600,local authority - occupied,3,2,1,1,1,1
11498,16170034029,1620,1625,owner occupied - occupied,1,1,1,7,3,4
11499,16170034035,3599,3609,owner occupied - occupied,1,1,1,9,2,4
11500,16170034037,788,790,owner occupied - occupied,1,1,1,7,3,4
11501,16170034050,839,839,housing association - occupied,4,2,1,5,3,2
11502,16170034055,2187,2205,private rented - occupied,2,1,1,7,3,4
11503,16170034067,999,1033,private rented - occupied,2,1,1,4,1,1
11504,16170034078,609,609,housing association - occupied,4,2,1,7,3,4
11505,16170034091,1057,1057,local authority - occupied,3,2,1,8,2,3
11506,16170034093,644,724,private rented - occupied,2,1,1,9,2,4
11507,16170034097,1240,1244,owner occupied - occupied,1,1,1,7,3,4
11508,16170034103,1769,1769,owner occupied - occupied,1,1,1,5,3,2
11509,16170034108,1256,1339,private rented - occupied,2,1,1,6,3,2
11510,16170034110,3884,3894,owner occupied - occupied,1,1,1,9,2,4
11511,16170034111,1990,1991,owner occupied - occupied,1,1,1,1,1,1
11512,16170034114,874,874,local authority - occupied,3,2,1,10,3,4
11513,16170034115,876,908,local authority - occupied,3,2,1,9,2,4
11514,16170034119,431, ,local authority - vacant,3,2,2,9,2,4
11515,16170034123,2703,2716,local authority - occupied,3,2,1,6,3,2
11516,16170034133,530,548,local authority - occupied,3,2,1,7,3,4
11517,16170034135,930,933,owner occupied - occupied,1,1,1,9,2,4
11518,16170034140,901,917,local authority - occupied,3,2,1,8,2,3
11519,16170034142,1311,1314,owner occupied - occupied,1,1,1,9,2,4
11520,16170034144,1049,1141,private rented - occupied,2,1,1,8,2,3
11521,16170034146,4109,4123,owner occupied - occupied,1,1,1,7,3,4
11522,16170034164,2498,2505,owner occupied - occupied,1,1,1,9,2,4
11523,16170034175,1187,1234,housing association - occupied,4,2,1,4,1,1
11524,16170034178,1171,1306,private rented - occupied,2,1,1,10,3,4
11525,16170034181,932,959,private rented - occupied,2,1,1,2,1,1
11526,16170034186,1255,1410,private rented - occupied,2,1,1,9,2,4
11527,16170034191,1218,1368,private rented - occupied,2,1,1,9,2,4
11528,16170034194,1744,1745,owner occupied - occupied,1,1,1,2,1,1
11529,16170034200,2098,2098,owner occupied - occupied,1,1,1,4,1,1
11530,16170034201,515,525,local authority - occupied,3,2,1,7,3,4
11531,16170034204,4065,4081,owner occupied - occupied,1,1,1,6,3,2
11532,16170034210,2352,2353,owner occupied - occupied,1,1,1,2,1,1
11533,16170034213,1812,1817,owner occupied - occupied,1,1,1,9,2,4
11534,16170034218,396, ,local authority - vacant,3,2,2,10,3,4
11535,16170034221,668,668,housing association - occupied,4,2,1,1,1,1
11536,16170034225,4842, ,private rented - vacant,2,1,2,8,2,3
11537,16170034226,455,455,housing association - occupied,4,2,1,7,3,4
11538,16170034232,745,748,housing association - occupied,4,2,1,10,3,4
11539,16170034233,1340,1361,private rented - occupied,2,1,1,5,3,2
11540,16170034235,1107,1107,housing association - occupied,4,2,1,8,2,3
11541,16170034236,2860,2860,owner occupied - occupied,1,1,1,4,1,1
11542,16170034244,2228,2229,owner occupied - occupied,1,1,1,10,3,4
11543,16170034248,883,883,housing association - occupied,4,2,1,4,1,1
11544,16170034256,1987,2006,owner occupied - occupied,1,1,1,8,2,3
11545,16170034267,344,344,local authority - occupied,3,2,1,4,1,1
11546,16170034272,6820,7016,housing association - occupied,4,2,1,6,3,2
11547,16170034281,1871,1934,private rented - occupied,2,1,1,5,3,2
11548,16170034284,2520,2524,owner occupied - occupied,1,1,1,8,2,3
11549,16170034290,1807,1867,private rented - occupied,2,1,1,4,1,1
11550,16170034292,1236,1240,housing association - occupied,4,2,1,10,3,4
11551,16170034306,531,539,local authority - occupied,3,2,1,6,3,2
11552,16170034327,1447,1447,housing association - occupied,4,2,1,5,3,2
11553,16170034333,3666,3666,local authority - occupied,3,2,1,5,3,2
11554,16170034338,1541,1605,private rented - occupied,2,1,1,7,3,4
11555,16170034343,1172,1176,owner occupied - occupied,1,1,1,7,3,4
11556,16170034345,780,780,local authority - occupied,3,2,1,4,1,1
11557,16170034347,991,1078,private rented - occupied,2,1,1,8,2,3
11558,16170034353,12729,12729,owner occupied - occupied,1,1,1,5,3,2
11559,16170034395,539,554,private rented - occupied,2,1,1,2,1,1
11560,16170034396,3310,3312,owner occupied - occupied,1,1,1,10,3,4
11561,16170034401,619,623,housing association - occupied,4,2,1,5,3,2
11562,16170034402,1371,1418,housing association - occupied,4,2,1,8,2,3
11563,16170034408,2578,2721,private rented - occupied,2,1,1,2,1,1
11564,16170034412,1231,1231,owner occupied - occupied,1,1,1,9,2,4
11565,16170034417,1071,1074,owner occupied - occupied,1,1,1,9,2,4
11566,16170034421,2244,2253,owner occupied - occupied,1,1,1,6,3,2
11567,16170034429,1482,1564,private rented - occupied,2,1,1,2,1,1
11568,16170034431,858,860,owner occupied - occupied,1,1,1,7,3,4
11569,16170034438,1284,1288,owner occupied - occupied,1,1,1,9,2,4
11570,16170034455,1182,1231,private rented - occupied,2,1,1,7,3,4
11571,16170034459,555,555,owner occupied - occupied,1,1,1,9,2,4
11572,16170034461,1213,1217,owner occupied - occupied,1,1,1,7,3,4
11573,16170034467,8575,9096,private rented - occupied,2,1,1,6,3,2
11574,16170034471,1668,2056,private rented - occupied,2,1,1,8,2,3
11575,16170034473,448,456,local authority - occupied,3,2,1,8,2,3
11576,16170034478,2416,2418,owner occupied - occupied,1,1,1,10,3,4
11577,16170034481,1671,1671,owner occupied - occupied,1,1,1,9,2,4
11578,16170034482,1074,1075,owner occupied - occupied,1,1,1,2,1,1
11579,16170034484,1180,1180,housing association - occupied,4,2,1,4,1,1
11580,16170034491,1533,1557,private rented - occupied,2,1,1,5,3,2
11581,16170034494,733,736,housing association - occupied,4,2,1,6,3,2
11582,16170034500,2530, ,owner occupied - vacant,1,1,2,7,3,4
11583,16170034513,2602, ,private rented - vacant,2,1,2,7,3,4
11584,16170034526,424,424,local authority - occupied,3,2,1,4,1,1
11585,16170034528,637,637,local authority - occupied,3,2,1,5,3,2
11586,16170034532,5354,5364,owner occupied - occupied,1,1,1,8,2,3
11587,16170034534,1113,1114,owner occupied - occupied,1,1,1,10,3,4
11588,16170034540,2194,2198,owner occupied - occupied,1,1,1,8,2,3
11589,16170034541,1301,1346,housing association - occupied,4,2,1,8,2,3
11590,16170034546,4192,4195,owner occupied - occupied,1,1,1,10,3,4
11591,16170034548,589,662,private rented - occupied,2,1,1,9,2,4
11592,16170034558,7114,7119,owner occupied - occupied,1,1,1,10,3,4
11593,16170034560,3010,3010,owner occupied - occupied,1,1,1,5,3,2
11594,16170034574,2049,2054,owner occupied - occupied,1,1,1,9,2,4
11595,16170034583,809,809,local authority - occupied,3,2,1,5,3,2
11596,16170034585,1015,1015,housing association - occupied,4,2,1,9,2,4
11597,16170034586,1297,1298,owner occupied - occupied,1,1,1,10,3,4
11598,16170034591,6825,6825,owner occupied - occupied,1,1,1,4,1,1
11599,16170034598,2019,2019,owner occupied - occupied,1,1,1,4,1,1
11600,16170034604,3261,3261,owner occupied - occupied,1,1,1,5,3,2
11601,16170034608,1154,1154,owner occupied - occupied,1,1,1,5,3,2
11602,16170034611,1490,1494,owner occupied - occupied,1,1,1,9,2,4
11603,16170034613,605,623,housing association - occupied,4,2,1,6,3,2
11604,16170034616,707,731,housing association - occupied,4,2,1,8,2,3
11605,16170034618,1189,1255,private rented - occupied,2,1,1,2,1,1
11606,16170034628,4032,4033,owner occupied - occupied,1,1,1,2,1,1
11607,16170034631,576,599,housing association - occupied,4,2,1,4,1,1
11608,16170034638,878,878,housing association - occupied,4,2,1,9,2,4
11609,16170034639,1120,1120,owner occupied - occupied,1,1,1,2,1,1
11610,16170034640,697,699,housing association - occupied,4,2,1,10,3,4
11611,16170034643,264,267,local authority - occupied,3,2,1,1,1,1
11612,16170034648,1551,1551,owner occupied - occupied,1,1,1,5,3,2
11613,16170034652,314,314,local authority - occupied,3,2,1,8,2,3
11614,16170034654,631,653,local authority - occupied,3,2,1,9,2,4
11615,16170034664,562,568,housing association - occupied,4,2,1,9,2,4
11616,16170034671,1638,1781,private rented - occupied,2,1,1,8,2,3
11617,16170034675,1560,1560,owner occupied - occupied,1,1,1,5,3,2
11618,16170034679,942,992,housing association - occupied,4,2,1,7,3,4
11619,16170034680,964,1004,private rented - occupied,2,1,1,7,3,4
11620,16170034690,1695,1701,owner occupied - occupied,1,1,1,6,3,2
11621,16170034693,463,463,local authority - occupied,3,2,1,9,2,4
11622,16170034694,2370,2920,private rented - occupied,2,1,1,8,2,3
11623,16170034696,3789,4037,private rented - occupied,2,1,1,6,3,2
11624,16170034697,13384,13419,owner occupied - occupied,1,1,1,9,2,4
11625,16170034700,5678,5680,owner occupied - occupied,1,1,1,2,1,1
11626,16170034701,2525,2679,private rented - occupied,2,1,1,6,3,2
11627,16170034708,1508,1640,private rented - occupied,2,1,1,8,2,3
11628,16170034709,464,464,housing association - occupied,4,2,1,7,3,4
11629,16170034714,2486,2794,private rented - occupied,2,1,1,9,2,4
11630,16170034723,1719,1720,owner occupied - occupied,1,1,1,2,1,1
11631,16170034725,1966,1971,owner occupied - occupied,1,1,1,9,2,4
11632,16170034728,513,519,housing association - occupied,4,2,1,2,1,1
11633,16170034729,2065,2156,private rented - occupied,2,1,1,9,2,4
11634,16170034730,1347,1429,private rented - occupied,2,1,1,6,3,2
11635,16170034740,1427,1432,owner occupied - occupied,1,1,1,7,3,4
11636,16170034755,714,717,owner occupied - occupied,1,1,1,6,3,2
11637,16170034761,922,922,local authority - occupied,3,2,1,5,3,2
11638,16170034766,2142,2150,owner occupied - occupied,1,1,1,6,3,2
11639,16170034769,850,850,local authority - occupied,3,2,1,4,1,1
11640,16170034771,4495,4495,owner occupied - occupied,1,1,1,5,3,2
11641,16170034776,943,1025,private rented - occupied,2,1,1,8,2,3
11642,16170034781,2154,2225,private rented - occupied,2,1,1,4,1,1
11643,16170034782,11748,11752,owner occupied - occupied,1,1,1,2,1,1
11644,16170034783,1030,1269,private rented - occupied,2,1,1,8,2,3
11645,16170034812,514,518,private rented - occupied,2,1,1,7,3,4
11646,16170034818,784,788,private rented - occupied,2,1,1,1,1,1
11647,16170034826,1336,1337,owner occupied - occupied,1,1,1,10,3,4
11648,16170034827,924,976,private rented - occupied,2,1,1,2,1,1
11649,16170034840,1311,1384,private rented - occupied,2,1,1,2,1,1
11650,16170034842,2448,2457,owner occupied - occupied,1,1,1,6,3,2
11651,16170034860,746,746,local authority - occupied,3,2,1,10,3,4
11652,16170034863,1222,1222,owner occupied - occupied,1,1,1,4,1,1
11653,16170034864,1544,1544,owner occupied - occupied,1,1,1,5,3,2
11654,16170034866,4112, ,local authority - vacant,3,2,2,8,2,3
11655,16170034877,1050,1053,owner occupied - occupied,1,1,1,9,2,4
11656,16170034879,5453, ,owner occupied - vacant,1,1,2,6,3,2
11657,16170034893,2419,2632,private rented - occupied,2,1,1,8,2,3
11658,16170034895,3315,3606,private rented - occupied,2,1,1,8,2,3
11659,16170034899,2149,2150,owner occupied - occupied,1,1,1,1,1,1
11660,16170034910,2487,2705,private rented - occupied,2,1,1,8,2,3
11661,16170034917,3387,3387,owner occupied - occupied,1,1,1,5,3,2
11662,16170034920,859,859,housing association - occupied,4,2,1,1,1,1
11663,16170034922,404,409,local authority - occupied,3,2,1,1,1,1
11664,16170034925,1485,1489,owner occupied - occupied,1,1,1,9,2,4
11665,16170034926,957,1075,private rented - occupied,2,1,1,9,2,4
11666,16170034930,2161,2223,housing association - occupied,4,2,1,6,3,2
11667,16170034933,1095,1095,local authority - occupied,3,2,1,5,3,2
11668,16170034936,3883,3898,owner occupied - occupied,1,1,1,6,3,2
11669,16170034937,1771,1990,private rented - occupied,2,1,1,9,2,4
11670,16170034939,936,988,private rented - occupied,2,1,1,2,1,1
11671,16170034941,944,947,housing association - occupied,4,2,1,10,3,4
11672,16170034943,2810, ,owner occupied - vacant,1,1,2,9,2,4
11673,16170034945,1141,1181,housing association - occupied,4,2,1,8,2,3
11674,16170034950,328,346,housing association - occupied,4,2,1,7,3,4
11675,16170034952,655,655,housing association - occupied,4,2,1,7,3,4
11676,16170034953,1945,1952,owner occupied - occupied,1,1,1,7,3,4
11677,16170034956,2411,2420,owner occupied - occupied,1,1,1,6,3,2
11678,16170034960,1027,1030,owner occupied - occupied,1,1,1,7,3,4
11679,16170034964,2366,2367,owner occupied - occupied,1,1,1,2,1,1
11680,16170034966,2791,2793,owner occupied - occupied,1,1,1,10,3,4
11681,16170034968,1696,1790,private rented - occupied,2,1,1,2,1,1
11682,16170034971,1430,1486,housing association - occupied,4,2,1,4,1,1
11683,16170034984,2458,2458,owner occupied - occupied,1,1,1,9,2,4
11684,16170034985,564,564,housing association - occupied,4,2,1,9,2,4
11685,16170034986,503,508,housing association - occupied,4,2,1,2,1,1
11686,16170034988,9542,9547,owner occupied - occupied,1,1,1,1,1,1
11687,16170034998,2029,2061,private rented - occupied,2,1,1,5,3,2
11688,16170035013,578,578,housing association - occupied,4,2,1,9,2,4
11689,16170035018,690,713,private rented - occupied,2,1,1,4,1,1
11690,16170035024,3329,3341,owner occupied - occupied,1,1,1,6,3,2
11691,16170035032,1383,1405,private rented - occupied,2,1,1,5,3,2
11692,16170035037,747,752,housing association - occupied,4,2,1,5,3,2
11693,16170035042,1441,1444,owner occupied - occupied,1,1,1,9,2,4
11694,16170035046,638,638,housing association - occupied,4,2,1,1,1,1
11695,16170035049,1135,1135,owner occupied - occupied,1,1,1,4,1,1
11696,16170035050,511,516,housing association - occupied,4,2,1,9,2,4
11697,16170035052,2574,2575,owner occupied - occupied,1,1,1,2,1,1
11698,16170035054,513,513,local authority - occupied,3,2,1,2,1,1
11699,16170035058,959,994,local authority - occupied,3,2,1,9,2,4
